0.330,0.001
0.333,0.001
0.337,0.001
0.340,0.001
0.344,0.001
0.347,0.001
0.349,0.001
0.354,0.001
0.354,0.001
0.361,0.001
0.362,0.001
0.365,0.001
0.369,0.001
0.371,0.001
0.373,0.001
0.376,0.001
0.380,0.001
0.380,0.001
0.383,0.001
0.384,0.001
0.391,0.001
0.391,0.001
0.394,0.001
0.395,0.001
0.401,0.001
0.400,0.001
0.403,0.001
0.404,0.001
0.408,0.001
0.410,0.001
0.411,0.001
0.413,0.001
0.416,0.001
0.417,0.001
0.420,0.001
0.421,0.001
0.425,0.001
0.426,0.001
0.427,0.001
0.430,0.001
0.432,0.001
