0.026,0.001
0.037,0.001
0.054,0.001
0.068,0.001
0.081,0.001
0.097,0.001
0.107,0.001
0.125,0.001
0.137,0.001
0.154,0.001
0.166,0.001
0.181,0.001
0.193,0.001
0.206,0.001
0.218,0.001
0.233,0.001
0.242,0.001
0.255,0.001
0.260,0.001
0.274,0.001
0.279,0.001
0.293,0.001
0.294,0.001
0.307,0.001
0.308,0.001
0.319,0.001
0.322,0.001
0.328,0.001
0.334,0.001
0.341,0.001
0.345,0.001
0.349,0.001
0.353,0.001
0.360,0.001
0.363,0.001
0.366,0.001
0.371,0.001
0.376,0.001
0.377,0.001
0.382,0.001
0.385,0.001
