Time [s],Voltage [V],Set Frequency [rad/s],Measured Frequency [rad/s]
0.152,1,0.784631713564309,7.4863027977257
0.154,1,0.788939079293023,7.44727989594639
0.156,1,0.793160297707163,7.44844463160829
0.158,1,0.797297091753019,7.47092283716378
0.16,1,0.801351149917959,7.42684815685495
0.162,1,0.8053241269196,7.4273357687087
0.164,1,0.809217644381208,7.45153628676924
0.166,1,0.813033291493583,7.48599225312739
0.168,1,0.816772625663712,7.52251585300196
0.17,1,0.820437173150438,7.55653719961305
0.172,1,0.824028429687429,7.51016763134809
0.174,1,0.82754786109368,7.50120828492732
0.176,1,0.830996903871807,7.51308067124033
0.178,1,0.834376965794371,7.53488897500252
0.18,1,0.837689426478483,7.55984280970415
0.182,1,0.840935637948913,7.50831210852039
0.184,1,0.844116925189935,7.49678393044896
0.186,1,0.847234586686136,7.50772325794951
0.188,1,0.850289894952414,7.52956280151149
0.19,1,0.853284097053365,7.47936004814372
0.192,1,0.856218415112298,7.47139739811095
0.194,1,0.859094046810052,7.48674344887068
0.196,1,0.861912165873851,7.43730440503309
0.198,1,0.864673922556374,7.50959861535486
0.2,1,0.867380444105247,7.48826914907578
0.202,1,0.870032835223142,7.49482271313874
0.204,1,0.872632178518679,7.51559695929554
0.206,1,0.875179534948305,7.54190347042787
0.208,1,0.877675944249339,7.49286457080536
0.21,1,0.880122425364352,7.48418965552768
0.212,1,0.882519976857066,7.49789337458651
0.214,1,0.884869577319924,7.52217708822065
0.216,1,0.887172185773526,7.54970544758888
0.218,1,0.889428742058055,7.50054802460876
0.22,1,0.891640167216894,7.49105158507194
0.222,1,0.893807363872556,7.5036400144008
0.224,1,0.895931216595105,7.52676187448869
0.226,1,0.898012592263203,7.55321822239641
0.228,1,0.900052340417939,7.57884141356422
0.23,1,0.90205129360958,7.60149145015147
0.232,1,0.904010267737388,7.62032070386083
0.234,1,0.905930062382641,7.63525430750009
0.236,1,0.907811461134988,7.57093790875534
0.238,1,0.909655231912288,7.54641135825267
0.24,1,0.911462127274042,7.54552180102675
0.242,1,0.913232884728562,7.55732350578782
0.244,1,0.91496822703399,7.57472752873883
0.246,1,0.916668862493311,7.59340105200693
0.248,1,0.918335485243444,7.6109084818604
0.25,1,0.919968775538576,7.6260662257158
0.252,1,0.921569400027804,7.63847508563435
0.254,1,0.923138012027248,7.64819350950608
0.256,1,0.924675251786703,7.65551819768789
0.258,1,0.926181746750969,7.66084360583208
0.26,1,0.927658111815949,7.58887846474111
0.262,1,0.929104949579631,7.55850287127538
0.264,1,0.930522850588038,7.55330116505582
0.266,1,0.931912393576277,7.56203579912972
0.268,1,0.933274145704752,7.57733934655195
0.27,1,0.934608662790657,7.59463510050847
0.272,1,0.935916489534844,7.61128609515509
0.274,1,0.937198159744147,7.62594991079817
0.276,1,0.938454196549264,7.56240796571334
0.278,1,0.939685112618278,7.5391362327898
0.28,1,0.940891410365913,7.53963378215303
0.282,1,0.942073582158595,7.55275622930948
0.284,1,0.943232110515423,7.57131525659657
0.286,1,0.944367468305114,7.51524249907989
0.288,1,0.945480118939012,7.50060845189751
0.29,1,0.946570516560232,7.5095142357602
0.292,1,0.947639106229027,7.53009271238272
0.294,1,0.948686324104447,7.55486416388106
0.296,1,0.949712597622358,7.57942650458884
0.298,1,0.95071834566991,7.60145313960495
0.3,1,0.951703978756512,7.61995377085699
0.302,1,0.952669899181382,7.55904944708338
0.304,1,0.953616501197754,7.53751559105045
0.306,1,0.954544171173799,7.53909974357776
0.308,1,0.955453287750323,7.55285428521351
0.31,1,0.956344221995317,7.57174067346759
0.312,1,0.95721733755541,7.51580048092244
0.314,1,0.958072990804302,7.57688096570057
0.316,1,0.958911530988216,7.5429317341189
0.318,1,0.959733300368452,7.53736134022205
0.32,1,0.960538634361083,7.54747258422646
0.322,1,0.961327861673861,7.56494748465652
0.324,1,0.962101304440384,7.50892513444497
0.326,1,0.962859278351576,7.49494146380785
0.328,1,0.963602092784545,7.50475334384207
0.33,1,0.964330050928854,7.52628484062836
0.332,1,0.965043449910277,7.55194027328262
0.334,1,0.965742580912071,7.50156361978109
0.336,1,0.96642772929383,7.49131683988469
0.338,1,0.967099174707953,7.50347900110514
0.34,1,0.967757191213794,7.52638946242035
0.342,1,0.968402047389518,7.55276984612033
0.344,1,0.969034006441728,7.57839678542574
0.346,1,0.969653326312894,7.60109270359338
0.348,1,0.970260259786636,7.61998577649904
0.35,1,0.970855054590903,7.55928754746062
0.352,1,0.971437953499085,7.53784008350555
0.354,1,0.972009194429103,7.53943827497632
0.356,1,0.972569010540521,7.55316689059846
0.358,1,0.973117630329711,7.5720086019444
0.36,1,0.973655277723117,7.59171706144912
0.362,1,0.974182172168654,7.60994253220379
0.364,1,0.974698528725281,7.62557847760295
0.366,1,0.975204558150775,7.63829045787285
0.368,1,0.97570046698776,7.64818873038475
0.37,1,0.976186457648005,7.57991086954987
0.372,1,0.976662728495045,7.55238643462276
0.374,1,0.977129473925144,7.47360974326554
0.376,1,0.977586884446641,7.45097873420617
0.378,1,0.978035146757708,7.46051871989513
0.38,1,0.978474443822554,7.48627102246175
0.382,1,0.978904954946103,7.442427316174
0.384,1,0.979326855847181,7.44150048414536
0.386,1,0.979740318730237,7.46354880610148
0.388,1,0.980145512355632,7.49567161320182
0.39,1,0.98054260210852,7.52999583615901
0.392,1,0.980931750066349,7.56210620965069
0.394,1,0.981313115065022,7.51416805335981
0.396,1,0.981686852763722,7.50397749528475
0.398,1,0.982053115708447,7.51492007790441
0.4,1,0.982412053394278,7.53605105946736
0.402,1,0.982763812326393,7.5605290464888
0.404,1,0.983108536079865,7.50867689000909
0.406,1,0.983446365358268,7.49694130647313
0.408,1,0.983777438051102,7.50775451104637
0.41,1,0.98410188929008,7.52952372012514
0.412,1,0.984419851504279,7.55498623860689
0.414,1,0.984731454474193,7.57990501441048
0.416,1,0.985036825384709,7.60207447693177
0.418,1,0.985336088877015,7.62058994161121
0.42,1,0.985629367099475,7.63532965729977
0.422,1,0.985916779757485,7.64660135663308
0.424,1,0.986198444162336,7.57921248735304
0.426,1,0.986474475279089,7.55223099860962
0.428,1,0.986744985773507,7.54945806983908
0.43,1,0.987010086058037,7.55986704909226
0.432,1,0.987269884336876,7.57627742009577
0.434,1,0.987524486650139,7.59426815069298
0.436,1,0.987773996917136,7.61132592988898
0.438,1,0.988018516978793,7.62620271533323
0.44,1,0.988258146639217,7.56274937693358
0.442,1,0.988492983706433,7.5394911939877
0.444,1,0.988723124032304,7.53996093505991
0.446,1,0.988948661551658,7.55303626587744
0.448,1,0.989169688320625,7.5715425317899
0.45,1,0.989386294554213,7.59111812792807
0.452,1,0.989598568663128,7.60933186706039
0.454,1,0.989806597289866,7.62502182728251
0.456,1,0.990010465344068,7.63781754794647
0.458,1,0.990210256037187,7.57210822828317
0.46,1,0.990406050916443,7.62242237106899
0.462,1,0.990597929898114,7.578237668547
0.464,1,0.990785971300152,7.56372506961742
0.466,1,0.990970251874149,7.56646625034574
0.468,1,0.991150846836666,7.57813676429903
0.47,1,0.991327829899933,7.59341664880452
0.472,1,0.991501273301934,7.53341410166496
0.474,1,0.991671247835896,7.51489118855936
0.476,1,0.991837822879178,7.52031374308108
0.478,1,0.992001066421594,7.53796906054394
0.48,1,0.992161045093162,7.56040449179424
0.482,1,0.992317824191299,7.58317443617819
0.484,1,0.992471467707473,7.6038754426651
0.486,1,0.992622038353324,7.6214301646396
0.488,1,0.992769597586257,7.63557467663025
0.49,1,0.992914205634532,7.64650482533833
0.492,1,0.993055921521841,7.57894336532272
0.494,1,0.993194803091404,7.55189641086231
0.496,1,0.993330907029576,7.5491215976453
0.498,1,0.993464288888985,7.55956278056842
0.5,1,0.993595003111205,7.57602035297002
0.502,1,0.993723103048981,7.59406162330314
0.504,1,0.993848640988001,7.61116673419604
0.506,1,0.993971668168241,7.550385551653
0.508,1,0.994092234804876,7.5297724478823
0.51,1,0.994210390108779,7.53261177173884
0.512,1,0.994326182306603,7.54767591963791
0.514,1,0.994439658660471,7.5677716864146
0.516,1,0.994550865487262,7.58856698682254
0.518,1,0.994659848177517,7.6076828712305
0.52,1,0.994766651213966,7.54831769545193
0.522,1,0.994871318189687,7.5286637089775
0.524,1,0.994973891825893,7.53212387130362
0.526,1,0.995074413989375,7.54756720993247
0.528,1,0.995172925709588,7.49217697629926
0.53,1,0.995269467195396,7.48018333309578
0.532,1,0.995364077851488,7.49251288351525
0.534,1,0.995456796294458,7.5165949107435
0.536,1,0.995547660368569,7.54456666786498
0.538,1,0.995636707161198,7.57185176362621
0.54,1,0.995723973017974,7.52037887643008
0.542,1,0.995809493557614,7.50769058306165
0.544,1,0.995893303686462,7.51693488275351
0.546,1,0.995975437612733,7.53696147068461
0.548,1,0.996055928860478,7.5607607306918
0.55,1,0.996134810283269,7.58422272197312
0.552,1,0.996212114077603,7.60518927268675
0.554,1,0.996287871796051,7.54705699782795
0.556,1,0.99636211436013,7.52818483153992
0.558,1,0.996434872072928,7.53210913102088
0.56,1,0.996506174631469,7.5478014067356
0.562,1,0.99657605113884,7.56821971206671
0.564,1,0.996644530116063,7.58914277469346
0.566,1,0.996711639513742,7.60826995512807
0.568,1,0.996777406723467,7.62455177731502
0.57,1,0.996841858588997,7.63770947639448
0.572,1,0.996905021417217,7.64790275092394
0.574,1,0.996966920988873,7.65550933064591
0.576,1,0.997027582569096,7.66098592114158
0.578,1,0.997087030917714,7.58908734593842
0.58,1,0.997145290299359,7.55872663027965
0.582,1,0.997202384493372,7.55351077291758
0.584,1,0.997258336803505,7.56221717400306
0.586,1,0.997313170067435,7.57748776634893
0.588,1,0.997366906666086,7.51905238222672
0.59,1,0.997419568532764,7.50278254001432
0.592,1,0.997471177162109,7.51060152874912
0.594,1,0.997521753618867,7.53049320451343
0.596,1,0.99757131854649,7.55485892037241
0.598,1,0.99761989217556,7.57920543655051
0.6,1,0.997667494332048,7.60113881044679
0.602,1,0.997714144445408,7.61962073704062
0.604,1,0.997759861556499,7.5587393088883
0.606,1,0.997804664325369,7.53724827042797
0.608,1,0.997848571038862,7.53888163717402
0.61,1,0.997891599618085,7.5526839465314
0.612,1,0.997933767625723,7.57161261673615
0.614,1,0.997975092273208,7.59140652569245
0.616,1,0.998015590427744,7.60970820754571
0.618,1,0.998055278619189,7.54970899865672
0.62,1,0.998094173046806,7.52957962366695
0.622,1,0.99813228958587,7.53269590722749
0.624,1,0.998169643794152,7.54789942879492
0.626,1,0.998206250918269,7.56804745144739
0.628,1,0.998242125899904,7.58884339825995
0.63,1,0.998277283381906,7.60793234662153
0.632,1,0.998311737714268,7.62422710373302
0.634,1,0.998345502959982,7.63742374383357
0.636,1,0.998378592900783,7.64766598275364
0.638,1,0.998411021042767,7.65532203882901
0.64,1,0.998442800621912,7.66084349554109
0.642,1,0.998473944609474,7.58898290026809
0.644,1,0.998504465717284,7.63435166191484
0.646,1,0.998534376402938,7.58635266203489
0.648,1,0.99856368887488,7.56900532627357
0.65,1,0.998592415097382,7.56971385832869
0.652,1,0.998620566795434,7.57998001891054
0.654,1,0.998648155459526,7.59432916710645
0.656,1,0.998675192350335,7.60943919837904
0.658,1,0.998701688503329,7.6234636393233
0.66,1,0.998727654733262,7.63552507649584
0.662,1,0.998753101638597,7.64534940553712
0.664,1,0.998778039605825,7.65301126515779
0.666,1,0.998802478813708,7.65876388059455
0.668,1,0.998826429237434,7.6629307087634
0.67,1,0.998849900652685,7.66584073085165
0.672,1,0.998872902639632,7.66779340449797
0.674,1,0.998895444586839,7.669042889824
0.676,1,0.998917535695102,7.66979410929264
0.678,1,0.9989391849812,7.67020550634935
0.68,1,0.998960401281576,7.67039510365116
0.682,1,0.998981193255945,7.67044772274252
0.684,1,0.999001569390826,7.67042211047303
0.686,1,0.999021538003009,7.67035731233876
0.688,1,0.999041107242949,7.5945790975774
0.69,1,0.99906028509809,7.56160770760667
0.692,1,0.999079079396128,7.55471546331428
0.694,1,0.999097497808206,7.56240910101041
0.696,1,0.999115547852041,7.57712073599483
0.698,1,0.999133236895001,7.59412245269261
0.7,1,0.999150572157101,7.61066726023016
0.702,1,0.999167560713959,7.62533553247111
0.704,1,0.999184209499679,7.63755551807289
0.706,1,0.999200525309686,7.64726399007036
0.708,1,0.999216514803492,7.57897619403423
0.71,1,0.999232184507422,7.62723762801704
0.712,1,0.999247540817274,7.58148315512324
0.714,1,0.999262590000928,7.56581322324242
0.716,1,0.99927733820091,7.56773121069904
0.718,1,0.999291791436892,7.57883794370683
0.72,1,0.999305955608154,7.59374801129793
0.722,1,0.999319836495991,7.60921448782505
0.724,1,0.999333439766071,7.62345116676039
0.726,1,0.999346770970749,7.6356270022103
0.728,1,0.999359835551334,7.64550226981973
0.73,1,0.999372638840308,7.65317620326197
0.732,1,0.999385186063502,7.65891897783511
0.734,1,0.999397482342232,7.66306525127936
0.736,1,0.999409532695387,7.66595103458181
0.738,1,0.999421342041479,7.66787989733866
0.74,1,0.99943291520065,7.66910814997414
0.742,1,0.999444256896637,7.59414268937814
0.744,1,0.999455371758704,7.63734665698025
0.746,1,0.99946626432353,7.58789777447466
0.748,1,0.999476939037059,7.56962485123184
0.75,1,0.999487400256318,7.56977870670994
0.752,1,0.999497652251192,7.57974270826689
0.754,1,0.999507699206168,7.59395416406233
0.756,1,0.999517545222044,7.60902778777422
0.758,1,0.999527194317603,7.62307342046529
0.76,1,0.999536650431251,7.63518467033329
0.762,1,0.999545917422626,7.6450691567119
0.764,1,0.999554999074174,7.65279075223864
0.766,1,0.99956389909269,7.58289806549636
0.768,1,0.999572621110836,7.5542177658477
0.77,1,0.99958116868862,7.55034292912404
0.772,1,0.999589545314847,7.5600770286248
0.774,1,0.99959775440855,7.57610682327401
0.776,1,0.999605799320379,7.59391146422594
0.778,1,0.999613683333972,7.61090522222332
0.78,1,0.999621409667292,7.62578939314711
0.782,1,0.999628981473947,7.63807970369553
0.784,1,0.999636401844468,7.64777393856595
0.786,1,0.999643673807578,7.57942822126113
0.788,1,0.999650800331427,7.55191524010541
0.79,1,0.999657784324798,7.54889007871771
0.792,1,0.999664628638302,7.48352170597712
0.794,1,0.999671336065536,7.46706186648337
0.796,1,0.999677909344225,7.47830503605503
0.798,1,0.999684351157341,7.50321005317802
0.8,1,0.999690664134194,7.53294166871123
0.802,1,0.99969685085151,7.4866135612127
0.804,1,0.99970291383448,7.48000101560366
0.806,1,0.99970885555779,7.49521781167699
0.808,1,0.999714678446634,7.52057237962192
0.81,1,0.999720384877702,7.54883010692917
0.812,1,0.999725977180148,7.5758469001025
0.814,1,0.999731457636545,7.59953556496447
0.816,1,0.999736828483814,7.61911166312858
0.818,1,0.999742091914138,7.63456281876361
0.82,1,0.999747250075855,7.64628954846989
0.822,1,0.999752305074338,7.65487299755545
0.824,1,0.999757258972851,7.66093326750421
0.826,1,0.999762113793394,7.66505003003457
0.828,1,0.999766871517526,7.66772418803001
0.83,1,0.999771534087175,7.59366628928375
0.832,1,0.999776103405432,7.56170227849294
0.834,1,0.999780581337323,7.55533784444241
0.836,1,0.999784969710577,7.56325148894791
0.838,1,0.999789270316365,7.57799729326679
0.84,1,0.999793484910038,7.51923179896212
0.842,1,0.999797615211837,7.50276823118647
0.844,1,0.999801662907601,7.51048533586117
0.846,1,0.999805629649449,7.53033415386871
0.848,1,0.99980951705646,7.55469271523977
0.85,1,0.99981332671533,7.57905182036699
0.852,1,0.999817060181024,7.6010070681185
0.854,1,0.999820718977403,7.61951366050341
0.856,1,0.999824304597855,7.63435487008901
0.858,1,0.999827818505898,7.6457768945603
0.86,1,0.99983126213578,7.65424846887337
0.862,1,0.999834636893065,7.66031072465594
0.864,1,0.999837944155203,7.58879107089133
0.866,1,0.999841185272099,7.63436055854437
0.868,1,0.999844361566657,7.66216662726543
0.87,1,0.999847474335324,7.67775672565096
0.872,1,0.999850524848618,7.68529447319798
0.874,1,0.999853514351645,7.68779468599308
0.876,1,0.999856444064612,7.61166315928643
0.878,1,0.99985931518332,7.57681725077089
0.88,1,0.999862128879654,7.56742437389142
0.882,1,0.999864886302061,7.57253033167262
0.884,1,0.99986758857602,7.58486326606239
0.886,1,0.999870236804499,7.59983248023499
0.888,1,0.999872832068409,7.61472998125932
0.89,1,0.999875375427041,7.62811891974462
0.892,1,0.9998778679185,7.63938204329235
0.894,1,0.99988031056013,7.57270111899039
0.896,1,0.999882704348928,7.62243867711514
0.898,1,0.999885050261949,7.65364384258559
0.9,1,0.99988734925671,7.67188753632696
0.902,1,0.999889602271576,7.68141947154015
0.904,1,0.999891810226144,7.6853654512113
0.906,1,0.999893974021621,7.61024457680744
0.908,1,0.999896094541189,7.5760775660447
0.91,1,0.999898172650365,7.56711968776216
0.912,1,0.999900209197358,7.5724876621852
0.914,1,0.999902205013411,7.5849645176122
0.916,1,0.999904160913142,7.60000047870242
0.918,1,0.99990607769488,7.61491698902432
0.92,1,0.999907956140982,7.62829760651852
0.922,1,0.999909797018162,7.63953865755816
0.924,1,0.999911601077799,7.64852942445616
0.926,1,0.999913369056243,7.65543296564731
0.928,1,0.999915101675118,7.6605422263367
0.93,1,0.999916799641616,7.66419049603876
0.932,1,0.999918463648784,7.66669968187515
0.934,1,0.999920094375808,7.59265493313307
0.936,1,0.999921692488292,7.56079775089878
0.938,1,0.999923258638526,7.55457955213039
0.94,1,0.999924793465756,7.56264601110947
0.942,1,0.999926297596441,7.57753305580436
0.944,1,0.999927771644512,7.59458760826864
0.946,1,0.999929216211622,7.61111467931664
0.948,1,0.999930631887389,7.62572933580134
0.95,1,0.999932019249641,7.6378818661489
0.952,1,0.999933378864649,7.57182324343244
0.954,1,0.999934711287356,7.54628034375947
0.956,1,0.999936017061608,7.54486179024867
0.958,1,0.999937296720376,7.55644656968862
0.96,1,0.999938550785969,7.57382147615048
0.962,1,0.999939779770249,7.59256889803996
0.964,1,0.999940984174844,7.61019786163511
0.966,1,0.999942164491347,7.62549054382493
0.968,1,0.999943321201521,7.63802817165256
0.97,1,0.99994445477749,7.6478593644215
0.972,1,0.99994556568194,7.65527716083343
0.974,1,0.999946654368302,7.66067600454203
0.976,1,0.999947721280935,7.58876656156618
0.978,1,0.999948766855317,7.55843171125772
0.98,1,0.99994979151821,7.55325875288352
0.982,1,0.999950795687846,7.56201290149142
0.984,1,0.999951779774089,7.57732911415236
0.986,1,0.999952744178607,7.59463263123013
0.988,1,0.999953689295035,7.61128800895372
0.99,1,0.999954615509135,7.62595397281012
0.992,1,0.999955523198952,7.6381116899447
0.994,1,0.999956412734973,7.64773206784872
0.996,1,0.999957284480273,7.6550500194683
0.998,1,0.999958138790668,7.58471912527602
1,1,0.999958976014855,7.55562543791449
1.002,1,0.999959796494557,7.55139124732612
1.004,1,0.999960600564666,7.56083027112104
1.006,1,0.999961388553373,7.57662838658558
1.008,1,0.999962160782306,7.59425801779066
1.01,1,0.99996291756666,7.61112425548593
1.012,1,0.999963659215326,7.62591881367374
1.014,1,0.99996438603102,7.63814856857797
1.016,1,0.999965098310399,7.64780371792025
1.018,1,0.999965796344191,7.6551331384178
1.02,1,0.999966480417308,7.6604990737037
1.022,1,0.999967150808961,7.6642884636989
1.024,1,0.999967807792782,7.66686322717694
1.026,1,0.999968451636927,7.6685362214498
1.028,1,0.999969082604188,7.66956326601978
1.03,1,0.999969700952104,7.6701445189219
1.032,1,0.999970306933062,7.67043070416919
1.034,1,0.999970900794401,7.67053131122751
1.036,1,0.999971482778513,7.67052303673866
1.038,1,0.999972053122943,7.59475860457173
1.04,1,0.999972612060484,7.56177684697926
1.042,1,0.999973159819274,7.55486238118687
1.044,1,0.999973696622889,7.56252966995824
1.046,1,0.999974222690431,7.57721535577101
1.048,1,0.999974738236622,7.59419389752979
1.05,1,0.99997524347189,7.6107192966501
1.052,1,0.999975738602452,7.62537208435237
1.054,1,0.999976223830403,7.63758020592704
1.056,1,0.999976699353795,7.64727991532065
1.058,1,0.999977165366719,7.65468479289933
1.06,1,0.999977622059385,7.66013521253672
1.062,1,0.999978069618197,7.66400556203718
1.064,1,0.999978508225833,7.66665141515649
1.066,1,0.999978938061316,7.66838322010042
1.068,1,0.99997935930009,7.66945672369895
1.07,1,0.999979772114088,7.67007326429582
1.072,1,0.999980176671807,7.67038529782227
1.074,1,0.999980573138371,7.67050416885192
1.076,1,0.999980961675603,7.67050831172877
1.078,1,0.999981342442091,7.67045087159434
1.08,1,0.999981715593249,7.67036626393551
1.082,1,0.999982081281384,7.67027552073943
1.084,1,0.999982439655757,7.67019046201193
1.086,1,0.999982790862641,7.67011682925619
1.088,1,0.999983135045388,7.67005655619732
1.09,1,0.999983472344481,7.67000935536639
1.092,1,0.999983802897591,7.66997378330511
1.094,1,0.999984126839639,7.6699479226346
1.096,1,0.999984444302847,7.66992979251441
1.098,1,0.99998475541679,7.66991757376721
1.1,1,0.999985060308454,7.66990971296143
1.102,1,0.999985359102285,7.66990495168128
1.104,1,0.999985651920239,7.66990231301668
1.106,1,0.999985938881834,7.66990106657645
1.108,1,0.999986220104198,7.66990068550187
1.11,1,0.999986495702114,7.66990080345903
1.112,1,0.999986765788071,7.66990117586267
1.114,1,0.99998703047231,7.66990164718466
1.116,1,0.999987289862864,7.66990212473347
1.118,1,0.999987544065606,7.66990255847006
1.12,1,0.999987793184294,7.6699029260376
1.122,1,0.999988037320608,7.66990322204563
1.124,1,0.999988276574196,7.66990345068281
1.126,1,0.999988511042712,7.66990362083142
1.128,1,0.999988740821858,7.66990374300054
1.13,1,0.999988966005421,7.66990382752886
1.132,1,0.999989186685313,7.66990388364422
1.134,1,0.999989402951606,7.66990391907109
1.136,1,0.999989614892574,7.66990393997022
1.138,1,0.999989822594723,7.6699039510604
1.14,1,0.999990026142828,7.66990395582575
1.142,1,0.999990225619972,7.66990395674828
1.144,1,0.999990421107572,7.66990395553069
1.146,1,0.999990612685421,7.66990395329221
1.148,1,0.999990800431712,7.59420503305379
1.15,1,0.999990984423078,7.56131284235418
1.152,1,0.999991164734617,7.55449192988887
1.154,1,0.999991341439924,7.56224566424807
1.156,1,0.999991514611126,7.57700547389795
1.158,1,0.999991684318903,7.59404425369156
1.16,1,0.999991850632525,7.61061654155105
1.162,1,0.999992013619875,7.62530447228999
1.164,1,0.999992173347477,7.63753800550407
1.166,1,0.999992329880528,7.64725542963653
1.168,1,0.999992483282917,7.65467216952015
1.17,1,0.999992633617259,7.66013016012715
1.172,1,0.999992780944913,7.66400504519246
1.174,1,0.999992925326015,7.66665336772797
1.176,1,0.999993066819495,7.59268737900014
1.178,1,0.999993205483105,7.63656790774096
1.18,1,0.999993341373443,7.58755663344066
1.182,1,0.999993474545974,7.56955071626216
1.184,1,0.999993605055055,7.56985425870281
1.186,1,0.999993732953953,7.57989061806737
1.188,1,0.999993858294874,7.66982497528784
1.19,1,0.999993981128977,7.71778661036412
1.192,1,0.999994101506397,7.73863437321501
1.194,1,0.999994219476269,7.74296717371685
1.196,1,0.999994335086744,7.73806641134019
1.198,1,0.999994448385009,7.65302699493442
1.2,1,0.999994559417309,7.60934886925317
1.202,1,0.999994668228963,7.59203582940572
1.204,1,0.999994774864384,7.59048962881266
1.206,1,0.999994879367096,7.59750305846978
1.208,1,0.999994981779754,7.60838836538677
1.21,1,0.999995082144159,7.62026385679365
1.212,1,0.999995180501276,7.63149525982236
1.214,1,0.99999527689125,7.56557581617094
1.216,1,0.999995371353425,7.54072372443517
1.218,1,0.999995463926357,7.54022193253214
1.22,1,0.99999555464783,7.55275347344945
1.222,1,0.999995643554873,7.5709976959876
1.224,1,0.999995730683776,7.59048734128256
1.226,1,0.9999958160701,7.60871750676676
1.228,1,0.999995899748698,7.62447686060415
1.23,1,0.999995981753724,7.63736336864913
1.232,1,0.99999606211865,7.6474462010442
1.234,1,0.999996140876277,7.65503895165268
1.236,1,0.999996218058751,7.66055459288125
1.238,1,0.999996293697576,7.66441832796409
1.24,1,0.999996367823625,7.66701991584986
1.242,1,0.999996440467152,7.66869174859598
1.244,1,0.999996511657809,7.66970282391497
1.246,1,0.999996581424653,7.67026178805072
1.248,1,0.99999664979616,7.67052451471988
1.25,1,0.999996716800237,7.6706033547144
1.252,1,0.999996782464232,7.67057636341605
1.254,1,0.999996846814947,7.67049560581553
1.256,1,0.999996909878648,7.6703941499748
1.258,1,0.999996971681075,7.67029167092854
1.26,1,0.999997032247454,7.67019876057604
1.262,1,0.999997091602505,7.67012012222485
1.264,1,0.999997149770455,7.67005685513257
1.266,1,0.999997206775045,7.6700080283512
1.268,1,0.999997262639545,7.6699717202892
