Time [s],Voltage [V],Set Frequency [rad/s],Measured Frequency [rad/s]
2.552,3,20.8591467422052,20.869122327129
2.554,3,21.1013339790996,21.1556433873372
2.556,3,21.3331045606437,21.3400104844078
2.558,3,21.5549065150246,21.5274107460722
2.56,3,21.7671686003999,21.7736315727114
2.562,3,21.970301133716,21.951216136311
2.564,3,22.1646967838788,22.1503752253575
2.566,3,22.3507313308087,22.3413818392294
2.568,3,22.5287643918492,22.5091898798103
2.57,3,22.699140116931,22.7237651517439
2.572,3,22.8621878538372,22.9420994189915
2.574,3,23.0182227848549,23.140889289299
2.576,3,23.167546536044,23.3096381303094
2.578,3,23.3104477603001,23.3700150524075
2.58,3,23.447202695341,23.5180459242834
2.582,3,23.5780756976919,23.6225057240575
2.584,3,23.7033197537052,23.6934232510883
2.586,3,23.8231769685996,23.7394564447544
2.588,3,23.9378790344662,23.843376702363
2.59,3,24.0476476781451,23.9679063663387
2.592,3,24.1526950898378,24.0911345736279
2.594,3,24.2532243332856,24.1258077777759
2.596,3,24.3494297383056,24.1855394344041
2.598,3,24.441497276443,24.25273721439
2.6,3,24.529604920467,24.3172838462298
2.602,3,24.6139229884039,24.3740463638296
2.604,3,24.6946144727736,24.4210560828727
2.606,3,24.771835355665,24.4582258450772
2.608,3,24.8457349102601,24.4864803416446
2.61,3,24.9164559893887,24.5071925280339
2.612,3,24.9841353016731,24.5975377908094
2.614,3,25.0489036757946,24.6403964244149
2.616,3,25.1108863133949,24.6537047649815
2.618,3,25.1702030310983,24.6499431319547
2.62,3,25.2269684921263,24.7131498050994
2.622,3,25.2812924279489,24.7301274400735
2.624,3,25.3332798504027,24.7207796934884
2.626,3,25.3830312546864,24.7740165101676
2.628,3,25.4306428136247,24.8553697389672
2.63,3,25.4762065635763,24.8679867425313
2.632,3,25.5198105823472,24.8427076986524
2.634,3,25.5615391594506,24.8754159866325
2.636,3,25.6014729590441,24.8601165667838
2.638,3,25.6396891758594,24.8964278973541
2.64,3,25.6762616844246,24.9566747787728
2.642,3,25.7112611818687,25.0237381912334
2.644,3,25.744755324584,25.0121184307071
2.646,3,25.7768088590105,25.0353898074419
2.648,3,25.807483746795,25.0749686725448
2.65,3,25.8368392845672,25.0436376480989
2.652,3,25.8649322185644,25.0532879722219
2.654,3,25.891816854325,25.0838374864336
2.656,3,25.9175451616659,25.122515528351
2.658,3,25.9421668751426,25.0860114899721
2.66,3,25.9657295901903,25.0887213840511
2.662,3,25.9882788551283,25.1120730583834
2.664,3,26.0098582592088,25.1441264054076
2.666,3,26.0305095168773,25.1776560272657
2.668,3,26.0502725484094,25.1329646539814
2.67,3,26.06918555708,25.1266748928618
2.672,3,26.087285103012,25.1414820055724
2.674,3,26.1046061738502,25.1660767655624
2.676,3,26.1211822523943,25.193462985242
2.678,3,26.1370453813236,25.219634725831
2.68,3,26.1522262251376,25.2425758475331
2.682,3,26.1667541294328,25.2615301750278
2.684,3,26.1806571776292,25.2764879893689
2.686,3,26.1939622452581,25.2878385483613
2.688,3,26.2066950519136,25.2204465120687
2.69,3,26.2188802109711,25.1934184314944
2.692,3,26.2305412771659,25.1905803548027
2.694,3,26.2417007921265,25.2766196393719
2.696,3,26.252380327949,25.3258585107306
2.698,3,26.2626005288974,25.2749164575881
2.7,3,26.2723811513105,25.2512836939659
2.702,3,26.2817411017917,25.2445449595832
2.704,3,26.2906984737577,25.2474793662519
2.706,3,26.2992705824133,25.2552819680014
2.708,3,26.3074739982234,25.26491025104
2.71,3,26.315324578945,25.274561730995
2.712,3,26.3228375002807,25.2075740991964
2.714,3,26.3300272852149,25.1063331894373
2.716,3,26.3369078320874,25.0725191060024
2.718,3,26.3434924414599,25.1536938718513
2.72,3,26.3497938418273,25.1367723055501
2.722,3,26.3558242142218,25.1449138654692
2.724,3,26.3615952157606,25.1656157792834
2.726,3,26.3671180021795,25.1909717944423
2.728,3,26.3724032493976,25.2163068816423
2.73,3,26.3774611741547,25.2391303369772
2.732,3,26.3823015537609,25.1826630642479
2.734,3,26.386933744997,25.1651892467601
2.736,3,26.3913667022015,25.1702317014936
2.738,3,26.3956089945799,25.1867823731369
2.74,3,26.39966882277,25.2078358480098
2.742,3,26.4035540346939,25.1535134473804
2.744,3,26.4072721407285,25.1400602476552
2.746,3,26.4108303282241,25.1497266662399
2.748,3,26.4142354753972,25.1707666445803
2.75,3,26.4174941646275,25.195794548883
2.752,3,26.4206126951811,25.2204786975165
2.754,3,26.4235970953884,25.1668444069112
2.756,3,26.4264531342964,25.2281413186037
2.758,3,26.4291863328213,25.1932730258019
2.76,3,26.4318019744204,25.1862688254828
2.762,3,26.4343051153055,25.1948133071236
2.764,3,26.4367005942171,25.210805185084
2.766,3,26.4389930417777,25.229189749426
2.768,3,26.4411868894432,25.2470356327863
2.77,3,26.4432863780693,25.262832968312
2.772,3,26.4452955661093,25.2759788644223
2.774,3,26.4472183374594,25.2864135402611
2.776,3,26.4490584089666,25.2943727068309
2.778,3,26.4508193376131,25.300226370418
2.78,3,26.4525045273932,25.2286807089782
2.782,3,26.4541172358924,25.1986251939105
2.784,3,26.4556605805852,25.1936589739383
2.786,3,26.4571375448611,25.2025607473713
2.788,3,26.4585509837918,25.2179784949585
2.79,3,26.4599036296503,25.2353489503009
2.792,3,26.4611980971922,25.2520462124833
2.794,3,26.4624368887108,25.2667365680442
2.796,3,26.4636223988738,25.278906942218
2.798,3,26.4647569193523,25.2885324709283
2.8,3,26.4658426432511,25.295851062596
2.802,3,26.4668816693479,25.2255183401031
2.804,3,26.4678760061501,25.2721206064171
2.806,3,26.4688275757781,25.3764742446915
2.808,3,26.4697382176801,25.4256232464631
2.81,3,26.4706096921885,25.3647868892663
2.812,3,26.4714436839223,25.3270085339682
2.814,3,26.4722418050439,25.2295545777931
2.816,3,26.4730055983754,25.1098993522343
2.818,3,26.4737365403807,25.0659146169799
2.82,3,26.4744360440203,25.0666192152792
2.822,3,26.4751054614818,25.0910830437412
2.824,3,26.4757460867944,25.1258010331731
2.826,3,26.4763591583301,25.1625601090659
2.828,3,26.4769458611976,25.1967795360044
2.83,3,26.4775073295332,25.2262674762663
2.832,3,26.4780446486931,25.2503222004654
2.834,3,26.4785588573514,25.2691057768524
2.836,3,26.4790509495084,25.2832248631726
2.838,3,26.4795218764112,25.2934633017346
2.84,3,26.4799725483935,25.300622049182
2.842,3,26.4804038366347,25.3054321364282
2.844,3,26.4808165748439,25.3085151594745
2.846,3,26.4812115608722,25.3103730135344
2.848,3,26.481589558254,25.3113942331693
2.85,3,26.4819512976839,25.3118685611549
2.852,3,26.4822974784287,25.3120044670948
2.854,3,26.4826287696791,25.236247592175
2.856,3,26.4829458118434,25.2788987148755
2.858,3,26.4832492177856,25.3047776761999
2.86,3,26.4835395740099,25.3191594128788
2.862,3,26.4838174417944,25.3259913011729
2.864,3,26.4840833582764,25.3281232592463
2.866,3,26.4843378374903,25.3275387546768
2.868,3,26.4845813713617,25.3255634950715
2.87,3,26.484814430658,25.3230416221636
2.872,3,26.4850374658985,25.3204771888024
2.874,3,26.4852509082254,25.3181431612371
2.876,3,26.4854551702372,25.3161623474872
2.878,3,26.4856506467862,25.3145653691333
2.88,3,26.4858377157416,25.3133306708534
2.882,3,26.4860167387205,25.3124110035381
2.884,3,26.4861880617862,25.3117500812095
2.886,3,26.486352016118,25.3112923545505
2.888,3,26.4865089186506,25.3109881495367
2.89,3,26.4866590726871,25.3107958275331
2.892,3,26.4868027684855,25.3106821440193
2.894,3,26.4869402838195,25.3106216113979
2.896,3,26.4870718845154,25.3105953936608
2.898,3,26.4871978249664,25.3105900605278
2.9,3,26.4873183486237,25.3105963896205
2.902,3,26.4874336884679,25.3106083124651
2.904,3,26.4875440674585,25.310622041213
2.906,3,26.4876496989657,25.3106353779125
2.908,3,26.4877507871822,25.3106471892883
2.91,3,26.4878475275184,25.3106570216113
2.912,3,26.48794010698,25.3106648282736
2.914,3,26.4880287045293,25.3106707843476
2.916,3,26.4881134914312,25.3106751658296
2.918,3,26.4881946315847,25.3106782752896
2.92,3,26.4882722818391,25.3106803996044
2.922,3,26.4883465922977,25.3863807066452
2.924,3,26.4884177066075,25.4192737552208
2.926,3,26.4884857622372,25.4260951588641
2.928,3,26.4885508907432,25.3426427540028
2.93,3,26.488613218023,25.370689766485
2.932,3,26.4886728645597,25.3797222657845
2.934,3,26.4887299456539,25.3777245766094
2.936,3,26.4887845716473,25.2943437339692
2.938,3,26.4888368481355,25.3271958263049
2.94,3,26.4888868761727,25.3430831190225
2.942,3,26.4889347524664,25.3483566087437
2.944,3,26.4889805695646,25.347450246721
2.946,3,26.4890244160349,25.3433381842121
2.948,3,26.4890663766356,25.2622237388034
2.95,3,26.4891065324792,25.2237554941511
2.952,3,26.4891449611898,25.2118232667491
2.954,3,26.4891817370526,25.2909168736083
2.956,3,26.4892169311579,25.3350411640965
2.958,3,26.4892506115382,25.280465676968
2.96,3,26.4892828433,25.2543478463124
2.962,3,26.4893136887494,25.2459816311966
2.964,3,26.4893432075129,25.2479064560902
2.966,3,26.4893714566521,25.2551285873036
2.968,3,26.4893984907746,25.2644624960834
2.97,3,26.4894243621391,25.2740012045695
2.972,3,26.4894491207568,25.2827076813846
2.974,3,26.4894728144877,25.2901111096587
2.976,3,26.4894954891334,25.2960890511636
2.978,3,26.4895171885255,25.3764158282699
2.98,3,26.4895379546104,25.412759248092
2.982,3,26.4895578275304,25.3463644604072
2.984,3,26.4895768457011,25.3074405187604
2.986,3,26.489595045886,25.2870059285809
2.988,3,26.4896124632673,25.2784468469933
2.99,3,26.4896291315139,25.3527635629871
2.992,3,26.4896450828466,25.388236746947
2.994,3,26.4896603481005,25.3994971328786
2.996,3,26.4896749567844,25.3967356725699
2.998,3,26.4896889371377,25.3867701777201
3,3,26.4897023161856,25.3739469790959
3.002,3,26.4897151197905,25.3608656250291
3.004,3,26.4897273727027,25.3489376979587
3.006,3,26.489739098608,25.3388020281809
3.008,3,26.4897503201732,25.3306223572893
3.01,3,26.4897610590905,25.3242929444828
3.012,3,26.4897713361189,25.3195747946223
3.014,3,26.4897811711245,25.3161814479825
3.016,3,26.4897905831192,25.3138294087177
3.018,3,26.4897995902968,25.3122647412697
3.02,3,26.489808210069,25.3112743343365
3.022,3,26.4898164590983,25.3106878777345
3.024,3,26.4898243533306,25.3103746921794
3.026,3,26.4898319080261,25.3102381274815
3.028,3,26.4898391377884,25.3102092170741
3.03,3,26.4898460565932,25.3102405622856
3.032,3,26.489852677815,25.3103009427095
3.034,3,26.4898590142531,25.3103708456714
3.036,3,26.4898650781562,25.3104389269939
3.038,3,26.4898708812462,25.310499317644
3.04,3,26.489876434741,25.3105496472373
3.042,3,26.4898817493758,25.310589644849
3.044,3,26.4898868354242,25.3106201857455
3.046,3,26.4898917027177,25.310642669967
3.048,3,26.4898963606654,25.3863575568668
3.05,3,26.4899008182712,25.4192606643512
3.052,3,26.489905084152,25.4260887235161
3.054,3,26.489909166554,25.4940383379371
3.056,3,26.4899130733689,25.512173262296
3.058,3,26.4899168121487,25.4262577643617
3.06,3,26.4899203901208,25.3690400441285
3.062,3,26.4899238142017,25.257072492717
3.064,3,26.4899270910102,25.2783604082497
3.066,3,26.4899302268807,25.2929014361512
3.068,3,26.4899332278751,25.3024098184439
3.07,3,26.4899360997945,25.2325973895668
3.072,3,26.4899388481904,25.2030794894557
3.074,3,26.4899414783757,25.1979603094651
3.076,3,26.4899439954349,25.2063559983829
3.078,3,26.4899464042334,25.2211293207056
3.08,3,26.4899487094276,25.2378451884244
3.082,3,26.4899509154737,25.2539470495269
3.084,3,26.4899530266362,25.2681323265586
3.086,3,26.4899550469959,25.2798956322864
3.088,3,26.4899569804584,25.2892065284895
3.09,3,26.4899588307613,25.2962908283433
3.092,3,26.4899606014813,25.225789776121
3.094,3,26.4899622960412,25.2722754977856
3.096,3,26.4899639177168,25.2251538708427
3.098,3,26.489965469643,25.2841684823818
3.1,3,26.4899669548197,25.2425535863395
3.102,3,26.4899683761177,25.2270882376096
3.104,3,26.4899697362847,25.2270924411718
3.106,3,26.4899710379499,25.2353447400348
3.108,3,26.4899722836295,25.2471805313148
3.11,3,26.4899734757314,25.2597589285394
3.112,3,26.4899746165602,25.2714918521626
3.114,3,26.489975708321,25.281615968196
3.116,3,26.4899767531244,25.2898830427526
3.118,3,26.48997775299,25.2963439978458
3.12,3,26.4899787098507,25.3012042424157
3.122,3,26.489979625556,25.3804302039068
3.124,3,26.4899805018762,25.3400915378611
3.126,3,26.4899813405052,25.3156800769633
3.128,3,26.4899821430641,25.3021704656492
3.13,3,26.4899829111044,25.3715060855133
3.132,3,26.4899836461106,25.4024734895341
3.134,3,26.4899843495037,25.4099262412265
3.136,3,26.4899850226433,25.4041052029409
3.138,3,26.4899856668307,25.3917809689636
3.14,3,26.4899862833111,25.4529044409473
3.142,3,26.4899868732762,25.3957604374531
3.144,3,26.4899874378665,25.4325928307348
3.146,3,26.4899879781733,25.4402001898099
3.148,3,26.4899884952411,25.4314736706673
3.15,3,26.4899889900695,25.4148990475877
3.152,3,26.4899894636149,25.3957755917101
3.154,3,26.4899899167927,25.3771804837531
3.156,3,26.4899903504791,25.3607023594501
3.158,3,26.4899907655122,25.3469793563407
3.16,3,26.4899911626945,25.4117787334533
3.162,3,26.4899915427937,25.4363526193174
3.164,3,26.4899919065445,25.4370525511605
3.166,3,26.4899922546501,25.4249535866032
3.168,3,26.4899925877834,25.4072242505444
3.17,3,26.4899929065884,25.4639414806734
3.172,3,26.4899932116814,25.4790576332705
3.174,3,26.4899935036521,25.4704997972139
3.176,3,26.4899937830649,25.4501633932322
3.178,3,26.48999405046,25.50125258681
3.18,3,26.4899943063542,25.5096853590295
3.182,3,26.4899945512421,25.4945410465874
3.184,3,26.4899947855973,25.3926209778229
3.186,3,26.4899950098727,25.4058882059596
3.188,3,26.4899952245018,25.4792649567581
3.19,3,26.4899954298996,25.5017517553451
3.192,3,26.4899956264631,25.4948841966952
3.194,3,26.4899958145722,25.4730424206945
3.196,3,26.4899959945906,25.4453719486338
3.198,3,26.4899961668663,25.4173245273681
3.2,3,26.4899963317322,25.3918442827796
3.202,3,26.4899964895072,25.3702476801816
3.204,3,26.4899966404961,25.3528533711092
3.206,3,26.4899967849909,25.3394165137985
3.208,3,26.4899969232709,25.3294159714946
3.21,3,26.4899970556033,25.3222347185015
3.212,3,26.489997182244,25.3172654982372
3.214,3,26.4899973034378,25.3139661969239
3.216,3,26.489997419419,25.3118829400241
3.218,3,26.4899975304117,25.3106536986109
3.22,3,26.4899976366306,25.3100011475175
3.222,3,26.4899977382809,25.385419414993
3.224,3,26.4899978355591,25.4182569531139
3.226,3,26.4899979286534,25.3494501947317
3.228,3,26.4899980177435,25.3089356179471
3.23,3,26.4899981030019,25.2875053258381
3.232,3,26.4899981845932,25.2783660381225
3.234,3,26.4899982626752,25.2766824406136
3.236,3,26.4899983373989,25.2791404513692
3.238,3,26.4899984089086,25.2835642105058
3.24,3,26.4899984773426,25.2885995175643
3.242,3,26.4899985428333,25.3691628604923
3.244,3,26.4899986055071,25.4063482586539
3.246,3,26.4899986654853,25.4167340786783
3.248,3,26.4899987228838,25.4118050732748
3.25,3,26.4899987778135,25.399196532844
3.252,3,26.4899988303807,25.383737605468
3.254,3,26.4899988806869,25.3682845600518
3.256,3,26.4899989288294,25.3543598054021
3.258,3,26.4899989749012,25.3426242679017
3.26,3,26.4899990189915,25.4089132102923
3.262,3,26.4899990611854,25.3588652444378
3.264,3,26.4899991015645,25.3274238033703
3.266,3,26.4899991402069,25.3090066814459
3.268,3,26.4899991771873,25.3750508632321
3.27,3,26.4899992125771,25.4039133861033
3.272,3,26.4899992464447,25.3344027656798
3.274,3,26.4899992788557,25.2949980047817
3.276,3,26.4899993098727,25.3512339818576
3.278,3,26.4899993395556,25.3015183924056
3.28,3,26.4899993679618,25.2759140849808
3.282,3,26.4899993951462,25.2656931828208
3.284,3,26.4899994211614,25.264683619044
3.286,3,26.4899994460577,25.3443841847972
3.288,3,26.4899994698832,25.3835550993543
3.29,3,26.4899994926839,25.3972492099715
3.292,3,26.4899995145039,25.320308377882
3.294,3,26.4899995353855,25.3540317365247
3.296,3,26.4899995553689,25.3677349984219
3.298,3,26.4899995744928,25.3694108994789
3.3,3,26.4899995927942,25.4402072119557
3.302,3,26.4899996103084,25.5408718592365
3.304,3,26.4899996270694,25.5718284622576
3.306,3,26.4899996431094,25.5625607889143
3.308,3,26.4899996584595,25.5327598373543
3.31,3,26.4899996731494,25.4192526678768
3.312,3,26.4899996872075,25.2723152675779
3.314,3,26.489999700661,25.2734525305648
3.316,3,26.4899997135358,25.2777334299025
3.318,3,26.4899997258568,25.2832680377573
3.32,3,26.4899997376479,25.2889248908359
3.322,3,26.4899997489319,25.2940886171921
3.324,3,26.4899997597305,25.2984797643981
3.326,3,26.4899997700647,25.3020255763067
3.328,3,26.4899997799544,25.3047706899088
3.33,3,26.4899997894187,25.3825168494979
3.332,3,26.489999798476,25.4168821132294
3.334,3,26.4899998071437,25.3490256437099
3.336,3,26.4899998154386,25.3847585890301
3.338,3,26.4899998233767,25.3208018449024
3.34,3,26.4899998309734,25.3613997376172
3.342,3,26.4899998382433,25.3023424552341
3.344,3,26.4899998452006,25.3473746555761
3.346,3,26.4899998518587,25.3677649253448
3.348,3,26.4899998582303,25.3730034479632
3.35,3,26.4899998643279,25.2939469779488
3.352,3,26.4899998701633,25.3291440245218
3.354,3,26.4899998757477,25.3460893893456
3.356,3,26.4899998810919,25.2759314283596
3.358,3,26.4899998862062,25.2419523890919
3.36,3,26.4899998911006,25.3063168041807
3.362,3,26.4899998957844,25.341067439433
3.364,3,26.4899999002668,25.3565979796763
3.366,3,26.4899999045564,25.3603473823546
3.368,3,26.4899999086615,25.3574449209256
3.37,3,26.48999991259,25.3512820847117
3.372,3,26.4899999163496,25.3439890336787
3.374,3,26.4899999199475,25.3368131368042
3.376,3,26.4899999233906,25.3304079402574
3.378,3,26.4899999266856,25.3250458559048
3.38,3,26.4899999298389,25.3207691852576
3.382,3,26.4899999328566,25.3931922755157
3.384,3,26.4899999357445,25.4236656065053
3.386,3,26.4899999385082,25.4287633357208
3.388,3,26.489999941153,25.4198274306858
3.39,3,26.489999943684,25.4042905989007
3.392,3,26.4899999461062,25.3867675149797
3.394,3,26.4899999484242,25.369914801877
3.396,3,26.4899999506426,25.3550828328886
3.398,3,26.4899999527655,25.3427922002526
3.4,3,26.4899999547971,25.3330696687824
3.402,3,26.4899999567413,25.3256760483014
3.404,3,26.4899999586019,25.3959528637426
3.406,3,26.4899999603824,25.4250093217602
3.408,3,26.4899999620864,25.4292189416558
3.41,3,26.4899999637171,25.4197645219095
3.412,3,26.4899999652777,25.4039574220711
3.414,3,26.4899999667711,25.3863231119276
3.416,3,26.4899999682003,25.3694549527857
3.418,3,26.489999969568,25.3546601331098
3.42,3,26.4899999708769,25.3424310276313
3.422,3,26.4899999721295,25.3327769493266
3.424,3,26.4899999733283,25.3254487189672
3.426,3,26.4899999744754,25.3957828375389
3.428,3,26.4899999755733,25.4248866310366
3.43,3,26.4899999766239,25.4291335997424
3.432,3,26.4899999776293,25.4197075176407
3.434,3,26.4899999785915,25.403921153796
3.436,3,26.4899999795123,25.4620003974908
3.438,3,26.4899999803935,25.4780343657088
3.44,3,26.4899999812368,25.4700669099983
3.442,3,26.4899999820438,25.4500880266028
3.444,3,26.4899999828161,25.4256763742166
3.446,3,26.4899999835552,25.4013104614048
3.448,3,26.4899999842625,25.4550726742419
3.45,3,26.4899999849394,25.4694885000505
3.452,3,26.4899999855871,25.4615016787843
3.454,3,26.489999986207,25.4423578239301
3.456,3,26.4899999868003,25.4191543570066
3.458,3,26.489999987368,25.3960763572972
3.46,3,26.4899999879113,25.4510418828329
3.462,3,26.4899999884313,25.4664971494088
3.464,3,26.4899999889289,25.4593598021705
3.466,3,26.489999989405,25.440880289573
3.468,3,26.4899999898607,25.4181768829593
3.47,3,26.4899999902968,25.3954619929121
3.472,3,26.4899999907142,25.3749828495786
3.474,3,26.4899999911136,25.3577170377654
3.476,3,26.4899999914958,25.4195675894148
3.478,3,26.4899999918615,25.4418004046516
3.48,3,26.4899999922116,25.440714380847
3.482,3,26.4899999925466,25.4273017199067
3.484,3,26.4899999928672,25.4086401571643
3.486,3,26.4899999931739,25.3890216532357
3.488,3,26.4899999934675,25.3708291680304
3.49,3,26.4899999937485,25.3551925756856
3.492,3,26.4899999940174,25.4181609968364
3.494,3,26.4899999942747,25.4411286956844
3.496,3,26.4899999945209,25.4405008137228
3.498,3,26.4899999947566,25.4273535165342
3.5,3,26.4899999949821,25.4088283361076
3.502,3,26.489999995198,25.4649628976664
3.504,3,26.4899999954045,25.4796675561075
3.506,3,26.4899999956021,25.4708301105414
3.508,3,26.4899999957913,25.3746130978554
3.51,3,26.4899999959723,25.3926985554238
3.512,3,26.4899999961456,25.3942472799378
3.514,3,26.4899999963113,25.386825610515
3.516,3,26.48999999647,25.375353332437
3.518,3,26.4899999966218,25.3628535003476
3.52,3,26.4899999967671,25.3510394508125
3.522,3,26.4899999969062,25.4164559845879
3.524,3,26.4899999970392,25.440897317981
3.526,3,26.4899999971666,25.4410780278255
3.528,3,26.4899999972884,25.4283049106132
3.53,3,26.4899999974051,25.4098853476229
3.532,3,26.4899999975167,25.390272984856
3.534,3,26.4899999976235,25.3719602726951
3.536,3,26.4899999977257,25.3561479386558
3.538,3,26.4899999978235,25.3432294444669
3.54,3,26.4899999979171,25.3331289770615
3.542,3,26.4899999980067,25.3255279841074
3.544,3,26.4899999980924,25.3200099222773
3.546,3,26.4899999981745,25.3161471097044
3.548,3,26.489999998253,25.3892470535363
3.55,3,26.4899999983281,25.4204706669936
3.552,3,26.4899999984001,25.4262837817386
3.554,3,26.4899999984689,25.4179740491374
3.556,3,26.4899999985347,25.3272551021092
3.558,3,26.4899999985977,25.2015483912632
3.56,3,26.4899999986581,25.1452915497829
3.562,3,26.4899999987158,25.1316183568447
3.564,3,26.489999998771,25.1420006542144
3.566,3,26.4899999988239,25.1641848726511
3.568,3,26.4899999988745,25.1904724913429
3.57,3,26.4899999989229,25.2163535975125
3.572,3,26.4899999989692,25.2394635846049
3.574,3,26.4899999990135,25.2588151207469
3.576,3,26.489999999056,25.2742526955756
3.578,3,26.4899999990966,25.2860796820083
3.58,3,26.4899999991354,25.2948141921163
3.582,3,26.4899999991726,25.3010377032892
3.584,3,26.4899999992082,25.3810070080546
3.586,3,26.4899999992423,25.3410077713181
3.588,3,26.4899999992748,25.3166868686891
3.59,3,26.489999999306,25.303126177532
3.592,3,26.4899999993359,25.3723402361632
3.594,3,26.4899999993644,25.4031604952263
3.596,3,26.4899999993918,25.4104669831051
3.598,3,26.4899999994179,25.3288156688236
3.6,3,26.489999999443,25.3591877182804
3.602,3,26.4899999994669,25.3705951557274
3.604,3,26.4899999994899,25.3707646154731
3.606,3,26.4899999995118,25.3649251552428
3.608,3,26.4899999995328,25.3564580142238
3.61,3,26.4899999995529,25.3474254425186
3.612,3,26.4899999995721,25.3389828569707
3.614,3,26.4899999995905,25.4073870250388
3.616,3,26.4899999996081,25.4343164634505
3.618,3,26.489999999625,25.4364733585037
3.62,3,26.4899999996411,25.4252084244009
3.622,3,26.4899999996566,25.4078986497092
3.624,3,26.4899999996713,25.3890741156831
3.626,3,26.4899999996855,25.4469987225072
3.628,3,26.489999999699,25.4644308428722
3.63,3,26.4899999997119,25.4585515088706
3.632,3,26.4899999997243,25.4408225560646
3.634,3,26.4899999997362,25.4185250530308
3.636,3,26.4899999997475,25.395992231566
3.638,3,26.4899999997584,25.4512567541243
3.64,3,26.4899999997688,25.3911513240908
3.642,3,26.4899999997787,25.4268595582594
3.644,3,26.4899999997883,25.434433356479
3.646,3,26.4899999997974,25.4262581060105
3.648,3,26.4899999998061,25.4104921801495
3.65,3,26.4899999998144,25.3922348695857
3.652,3,26.4899999998224,25.4501499713662
3.654,3,26.48999999983,25.4672660077566
3.656,3,26.4899999998374,25.4609383152614
3.658,3,26.4899999998443,25.4427347251589
3.66,3,26.489999999851,25.4199954175474
3.662,3,26.4899999998574,25.3970819025828
3.664,3,26.4899999998636,25.3763369719064
3.666,3,26.4899999998694,25.4344947109518
3.668,3,26.4899999998751,25.3775863183992
3.67,3,26.4899999998804,25.3406391376193
3.672,3,26.4899999998856,25.3936809201771
3.674,3,26.4899999998905,25.4894706467507
3.676,3,26.4899999998952,25.4472020750438
3.678,3,26.4899999998997,25.4111901840788
3.68,3,26.489999999904,25.3820686450639
3.682,3,26.4899999999082,25.3594952869423
3.684,3,26.4899999999121,25.4183402990286
3.686,3,26.4899999999159,25.4390916611255
3.688,3,26.4899999999195,25.437483054902
3.69,3,26.489999999923,25.4241106672085
3.692,3,26.4899999999263,25.3300866051396
3.694,3,26.4899999999295,25.2780370355253
3.696,3,26.4899999999325,25.3292046627258
3.698,3,26.4899999999354,25.4303586236517
3.7,3,26.4899999999382,25.4724833524547
3.702,3,26.4899999999408,25.4032766800355
3.704,3,26.4899999999434,25.3572364041782
3.706,3,26.4899999999458,25.3280926610445
3.708,3,26.4899999999481,25.3108346795732
3.71,3,26.4899999999504,25.3773165097217
3.712,3,26.4899999999525,25.4061887804528
3.714,3,26.4899999999546,25.3364587852588
3.716,3,26.4899999999565,25.2967341306792
3.718,3,26.4899999999584,25.2769292710139
3.72,3,26.4899999999602,25.2697004938733
3.722,3,26.4899999999619,25.2698908534339
3.724,3,26.4899999999635,25.2740183784389
3.726,3,26.4899999999651,25.3555367842226
3.728,3,26.4899999999666,25.3945762706673
3.73,3,26.489999999968,25.4071125565744
3.732,3,26.4899999999694,25.404279805891
3.734,3,26.4899999999707,25.3935317222318
3.736,3,26.489999999972,25.4553228199056
3.738,3,26.4899999999732,25.3982961162474
3.74,3,26.4899999999743,25.4349407934342
3.742,3,26.4899999999754,25.3665174082229
3.744,3,26.4899999999765,25.3245227831495
3.746,3,26.4899999999775,25.300764923888
3.748,3,26.4899999999785,25.3647748033688
3.75,3,26.4899999999794,25.3935668236532
3.752,3,26.4899999999803,25.4007386930492
3.754,3,26.4899999999811,25.3956746603518
3.756,3,26.489999999982,25.3845861300469
3.758,3,26.4899999999827,25.3713796752647
3.76,3,26.4899999999835,25.3583473481562
3.762,3,26.4899999999842,25.3466941066843
3.764,3,26.4899999999849,25.3369263354235
3.766,3,26.4899999999855,25.3291279549223
3.768,3,26.4899999999861,25.3231493413246
3.77,3,26.4899999999867,25.3944300276722
3.772,3,26.4899999999873,25.4241720569562
3.774,3,26.4899999999879,25.4288298645961
3.776,3,26.4899999999884,25.495351740796
3.778,3,26.4899999999889,-4935.49167309387
3.78,3,26.4899999999894,-7091.12485348322
3.782,3,26.4899999999898,-7538.16462080397
3.784,3,26.4899999999902,-7030.04532041735
3.786,3,26.4899999999907,-6062.7756235947
3.788,3,26.4899999999911,-4946.14832739028
3.79,3,26.4899999999915,-3860.01315811005
3.792,3,26.4899999999918,-2897.4096198929
3.794,3,26.4899999999922,-2095.67946557382
3.796,3,26.4899999999925,-1458.78040202585
3.798,3,26.4899999999928,-972.630237951572
3.8,3,26.4899999999931,-614.917595952897
3.802,3,26.4899999999934,-360.993866375565
3.804,3,26.4899999999937,-187.472624615876
3.806,3,26.489999999994,-74.0243014707961
3.808,3,26.4899999999943,-3.80432188998115
3.81,3,26.4899999999945,36.5111647324593
3.812,3,26.4899999999947,56.9023165710973
3.814,3,26.489999999995,64.6571004651271
3.816,3,26.4899999999952,64.9086881217602
3.818,3,26.4899999999954,61.1346705605089
3.82,3,26.4899999999956,55.5866431951183
3.822,3,26.4899999999958,49.6402655391656
3.824,3,26.489999999996,44.0683677280289
3.826,3,26.4899999999961,39.2460703492553
3.828,3,26.4899999999963,35.2237096987006
