Time [s],Voltage [V],Set Frequency [rad/s],Measured Frequency [rad/s]
0.154,1,0.788939079293023,7.43666494459408
0.156,1,0.793160297707163,7.47566957693387
0.158,1,0.797297091753019,7.43993845774173
0.16,1,0.801351149917959,7.4435829736193
0.162,1,0.8053241269196,7.46786324762315
0.164,1,0.809217644381208,7.50075033415029
0.166,1,0.813033291493583,7.53498082839011
0.168,1,0.816772625663712,7.49085030816268
0.17,1,0.820437173150438,7.48499138650654
0.172,1,0.824028429687429,7.50011749206402
0.174,1,0.82754786109368,7.5249401239054
0.176,1,0.830996903871807,7.47678422114136
0.178,1,0.834376965794371,7.47016719495723
0.18,1,0.837689426478483,7.48635216114127
0.182,1,0.840935637948913,7.43739905341647
0.184,1,0.844116925189935,7.43424411032751
0.186,1,0.847234586686136,7.45582055798666
0.188,1,0.850289894952414,7.48845450480813
0.19,1,0.853284097053365,7.52376357229981
0.192,1,0.856218415112298,7.55701417390986
0.194,1,0.859094046810052,7.58588547939158
0.196,1,0.861912165873851,7.53387330184658
0.198,1,0.864673922556374,7.51956560740816
0.2,1,0.867380444105247,7.52677440935607
0.202,1,0.870032835223142,7.54474452847423
0.204,1,0.872632178518679,7.49098018535811
0.206,1,0.875179534948305,7.47997160073843
0.208,1,0.877675944249339,7.49284729076723
0.21,1,0.880122425364352,7.51718752007766
0.212,1,0.882519976857066,7.54523846477086
0.214,1,0.884869577319924,7.57249948039006
0.216,1,0.887172185773526,7.59664874403093
0.218,1,0.889428742058055,7.61675535558401
0.22,1,0.891640167216894,7.55702302648365
0.222,1,0.893807363872556,7.53631408868453
0.224,1,0.895931216595105,7.53845667887098
0.226,1,0.898012592263203,7.47687353496323
0.228,1,0.900052340417939,7.46308816311594
0.23,1,0.90205129360958,7.47614957268922
0.232,1,0.904010267737388,7.50223682811859
0.234,1,0.905930062382641,7.53269487765326
0.236,1,0.907811461134988,7.562477386546
0.238,1,0.909655231912288,7.51326135735612
0.24,1,0.911462127274042,7.50247891279097
0.242,1,0.913232884728562,7.51325380015405
0.244,1,0.91496822703399,7.61015873773419
0.246,1,0.916668862493311,7.59202705547823
0.248,1,0.918335485243444,7.59004521303717
0.25,1,0.919968775538576,7.59687021645948
0.252,1,0.921569400027804,7.60771751174611
0.254,1,0.923138012027248,7.61963894559606
0.256,1,0.924675251786703,7.70665543950532
0.258,1,0.926181746750969,7.67372730374038
0.26,1,0.927658111815949,7.65579236240114
0.262,1,0.929104949579631,7.57192312284469
0.264,1,0.930522850588038,7.53687357774906
0.266,1,0.931912393576277,7.53131440244832
0.268,1,0.933274145704752,7.46632951947341
0.27,1,0.934608662790657,7.45177096111041
0.272,1,0.935916489534844,7.46553706345876
0.274,1,0.937198159744147,7.4930474803543
0.276,1,0.938454196549264,7.52517132518397
0.278,1,0.939685112618278,7.55658459659605
0.28,1,0.940891410365913,7.58451861798857
0.282,1,0.942073582158595,7.53214157560148
0.284,1,0.943232110515423,7.5178102463415
0.286,1,0.944367468305114,7.52517969317427
0.288,1,0.945480118939012,7.54339286182815
0.29,1,0.946570516560232,7.56559043682825
0.292,1,0.947639106229027,7.58772172177244
0.294,1,0.948686324104447,7.53193447228851
0.296,1,0.949712597622358,7.51580522894093
0.298,1,0.95071834566991,7.52241389842789
0.3,1,0.951703978756512,7.54049438647527
0.302,1,0.952669899181382,7.56290728298425
0.304,1,0.953616501197754,7.5097192783671
0.306,1,0.954544171173799,7.49716852848495
0.308,1,0.955453287750323,7.50752465281358
0.31,1,0.956344221995317,7.4533739108465
0.312,1,0.95721733755541,7.44587088526463
0.314,1,0.958072990804302,7.46398137792194
0.316,1,0.958911530988216,7.49396180442955
0.318,1,0.959733300368452,7.45161352367369
0.32,1,0.960538634361083,7.45057742420569
0.322,1,0.961327861673861,7.47167162566401
0.324,1,0.962101304440384,7.50248399662125
0.326,1,0.962859278351576,7.53543712745913
0.328,1,0.963602092784545,7.56627938786502
0.33,1,0.964330050928854,7.59295210329502
0.332,1,0.965043449910277,7.61476908679439
0.334,1,0.965742580912071,7.63184369858416
0.336,1,0.96642772929383,7.64470443672293
0.338,1,0.967099174707953,7.57835007630843
0.34,1,0.967757191213794,7.55200531394009
0.342,1,0.968402047389518,7.54959416782066
0.344,1,0.969034006441728,7.56018262063961
0.346,1,0.969653326312894,7.57665754296609
0.348,1,0.970260259786636,7.59464517630976
0.35,1,0.970855054590903,7.61166409308431
0.352,1,0.971437953499085,7.55078786367531
0.354,1,0.972009194429103,7.53008437342038
0.356,1,0.972569010540521,7.53284471654032
0.358,1,0.973117630329711,7.54784376044047
0.36,1,0.973655277723117,7.5678882479319
0.362,1,0.974182172168654,7.58864470158405
0.364,1,0.974698528725281,7.53203328472193
0.366,1,0.975204558150775,7.51545483521257
0.368,1,0.97570046698776,7.52185856624148
0.37,1,0.976186457648005,7.53988458827343
0.372,1,0.976662728495045,7.56232862766298
0.374,1,0.977129473925144,7.58491325738905
0.376,1,0.977586884446641,7.6053438375899
0.378,1,0.978035146757708,7.62260944096567
0.38,1,0.978474443822554,7.63648340230329
0.382,1,0.978904954946103,7.57148068556352
0.384,1,0.979326855847181,7.54653461395384
0.386,1,0.979740318730237,7.54540919929415
0.388,1,0.980145512355632,7.55709625600797
0.39,1,0.98054260210852,7.57446157620063
0.392,1,0.980931750066349,7.59314071125889
0.394,1,0.981313115065022,7.61067682797338
0.396,1,0.981686852763722,7.62587273125398
0.398,1,0.982053115708447,7.63832103527339
0.4,1,0.982412053394278,7.64807569527037
0.402,1,0.982763812326393,7.65543133269251
0.404,1,0.983108536079865,7.66078181649296
0.406,1,0.983446365358268,7.6645350620166
0.408,1,0.983777438051102,7.66706621464539
0.41,1,0.98410188929008,7.59299700346831
0.412,1,0.984419851504279,7.56109301664568
0.414,1,0.984731454474193,7.55482071967126
0.416,1,0.985036825384709,7.56283453069793
0.418,1,0.985336088877015,7.57767489687391
0.42,1,0.985629367099475,7.59469056076225
0.422,1,0.985916779757485,7.61118673505344
0.424,1,0.986198444162336,7.62577780548186
0.426,1,0.986474475279089,7.63791297575758
0.428,1,0.986744985773507,7.64754094376941
0.43,1,0.987010086058037,7.65488180569613
0.432,1,0.987269884336876,7.66027864720461
0.434,1,0.987524486650139,7.66410627191065
0.436,1,0.987773996917136,7.6667194041033
0.438,1,0.988018516978793,7.66842705170255
0.44,1,0.988258146639217,7.66948334837292
0.442,1,0.988492983706433,7.67008808632451
0.444,1,0.988723124032304,7.67039236369432
0.446,1,0.988948661551658,7.67050640169502
0.448,1,0.989169688320625,7.67050774718272
0.45,1,0.989386294554213,7.59474995349614
0.452,1,0.989598568663128,7.56177258943047
0.454,1,0.989806597289866,7.55486088651099
0.456,1,0.990010465344068,7.56252979599065
0.458,1,0.990210256037187,7.57721633354134
0.46,1,0.990406050916443,7.59419523295273
0.462,1,0.990597929898114,7.68641960865225
0.464,1,0.990785971300152,7.65826556068923
0.466,1,0.990970251874149,7.72010113823105
0.468,1,0.991150846836666,7.67241926473212
0.47,1,0.991327829899933,7.64674659051977
0.472,1,0.991501273301934,7.63534321889716
0.474,1,0.991671247835896,7.63267384073441
0.476,1,0.991837822879178,7.63492496675489
0.478,1,0.992001066421594,7.71527649213684
0.48,1,0.992161045093162,7.67794366893664
0.482,1,0.992317824191299,7.65724396843609
0.484,1,0.992471467707473,7.64745618330244
0.486,1,0.992622038353324,7.64445274931976
0.488,1,0.992769597586257,7.64536322196803
0.49,1,0.992914205634532,7.64827076624241
0.492,1,0.993055921521841,7.65195620469547
0.494,1,0.993194803091404,7.65569268541491
0.496,1,0.993330907029576,7.65908760648329
0.498,1,0.993464288888985,7.66196533946735
0.5,1,0.993595003111205,7.66428328205948
0.502,1,0.993723103048981,7.66607396740735
0.504,1,0.993848640988001,7.66740678069419
0.506,1,0.993971668168241,7.66836390891069
0.508,1,0.994092234804876,7.66902625356025
0.51,1,0.994210390108779,7.6694660460542
0.512,1,0.994326182306603,7.66974376587494
0.514,1,0.994439658660471,7.66990765718068
0.516,1,0.994550865487262,7.66999467863249
0.518,1,0.994659848177517,7.67003212368517
0.52,1,0.994766651213966,7.67003943845894
0.522,1,0.994871318189687,7.6700299655465
0.524,1,0.994973891825893,7.67001247622154
0.526,1,0.995074413989375,7.66999243859753
0.528,1,0.995172925709588,7.6699730198308
0.53,1,0.995269467195396,7.66995584760006
0.532,1,0.995364077851488,7.66994156807456
0.534,1,0.995456796294458,7.66993024029926
0.536,1,0.995547660368569,7.59422268675492
0.538,1,0.995636707161198,7.63702306802166
0.54,1,0.995723973017974,7.58739092645202
0.542,1,0.995809493557614,7.56907031165451
0.544,1,0.995893303686462,7.56925346841144
0.546,1,0.995975437612733,7.57928493262694
0.548,1,0.996055928860478,7.59357754078844
0.55,1,0.996134810283269,7.60873160692928
0.552,1,0.996212114077603,7.62284936415466
0.554,1,0.996287871796051,7.63502118497141
0.556,1,0.99636211436013,7.56925518602919
0.558,1,0.996434872072928,7.54412177319995
0.56,1,0.996506174631469,7.54313460428456
0.562,1,0.99657605113884,7.55511986845327
0.564,1,0.996644530116063,7.57283925728705
0.566,1,0.996711639513742,7.59186730151999
0.568,1,0.996777406723467,7.60971514037808
0.57,1,0.996841858588997,7.62517217158659
0.572,1,0.996905021417217,7.56212993625423
0.574,1,0.996966920988873,7.61485101133545
0.576,1,0.997027582569096,7.64839588858758
0.578,1,0.997087030917714,7.59270617318775
0.58,1,0.997145290299359,7.5706310094608
0.582,1,0.997202384493372,7.56865817086277
0.584,1,0.997258336803505,7.57759879167419
0.586,1,0.997313170067435,7.59147616735712
0.588,1,0.997366906666086,7.60661622489578
0.59,1,0.997419568532764,7.62093529244158
0.592,1,0.997471177162109,7.55770444743629
0.594,1,0.997521753618867,7.53506281463588
0.596,1,0.99757131854649,7.53629836954393
0.598,1,0.99761989217556,7.55014352019897
0.6,1,0.997667494332048,7.56934576381395
0.602,1,0.997714144445408,7.5895092740908
0.604,1,0.997759861556499,7.53249636438107
0.606,1,0.997804664325369,7.51565813099441
0.608,1,0.997848571038862,7.52190327833726
0.61,1,0.997891599618085,7.5398403291555
0.612,1,0.997933767625723,7.56224129646045
0.614,1,0.997975092273208,7.5848115789917
0.616,1,0.998015590427744,7.60524454438951
0.618,1,0.998055278619189,7.54682230174417
0.62,1,0.998094173046806,7.60351760316791
0.622,1,0.99813228958587,7.64030013768129
0.624,1,0.998169643794152,7.66283470772249
0.626,1,0.998206250918269,7.67554805673903
0.628,1,0.998242125899904,7.681769881462
0.63,1,0.998277283381906,7.68391629514295
0.632,1,0.998311737714268,7.60797890126895
0.634,1,0.998345502959982,7.57360012788954
0.636,1,0.998378592900783,7.56477384914151
0.638,1,0.998411021042767,7.57044351866073
0.64,1,0.998442800621912,7.58328298961796
0.642,1,0.998473944609474,7.5986782608663
0.644,1,0.998504465717284,7.61391685639964
0.646,1,0.998534376402938,7.62756792187889
0.648,1,0.99856368887488,7.63902519530457
0.65,1,0.998592415097382,7.57248301302069
0.652,1,0.998620566795434,7.54661715820883
0.654,1,0.998648155459526,7.54499315973931
0.656,1,0.998675192350335,7.55645542835399
0.658,1,0.998701688503329,7.57376413658108
0.66,1,0.998727654733262,7.51678300246398
0.662,1,0.998753101638597,7.50151255878027
0.664,1,0.998778039605825,7.50998977829504
0.666,1,0.998802478813708,7.5302928062262
0.668,1,0.998826429237434,7.55489763743155
0.67,1,0.998849900652685,7.57936783093153
0.672,1,0.998872902639632,7.60135112305121
0.674,1,0.998895444586839,7.61983871209518
0.676,1,0.998917535695102,7.55893878993868
0.678,1,0.9989391849812,7.53741820231166
0.68,1,0.998960401281576,7.53901904156057
0.682,1,0.998981193255945,7.55279044568236
0.684,1,0.999001569390826,7.57169212588113
0.686,1,0.999021538003009,7.59146379627535
0.688,1,0.999041107242949,7.60974796793905
0.69,1,0.99906028509809,7.5497354982595
0.692,1,0.999079079396128,7.6052953547625
0.694,1,0.999097497808206,7.56559808468291
0.696,1,0.999115547852041,7.55472570368786
0.698,1,0.999133236895001,7.56029608453038
0.7,1,0.999150572157101,7.57408412544075
0.702,1,0.999167560713959,7.59089307457638
0.704,1,0.999184209499679,7.60765382348901
0.706,1,0.999200525309686,7.62273465197891
0.708,1,0.999216514803492,7.63543131305227
0.71,1,0.999232184507422,7.64560360350819
0.712,1,0.999247540817274,7.65342591108012
0.714,1,0.999262590000928,7.58352423727856
0.716,1,0.99927733820091,7.55477734496801
0.718,1,0.999291791436892,7.55081177216785
0.72,1,0.999305955608154,7.56045121738909
0.722,1,0.999319836495991,7.57639361053906
0.724,1,0.999333439766071,7.59412334342443
0.726,1,0.999346770970749,7.6110562481004
0.728,1,0.999359835551334,7.55019414813013
0.73,1,0.999372638840308,7.52955678919985
0.732,1,0.999385186063502,7.53240446463692
0.734,1,0.999397482342232,7.54749352606782
0.736,1,0.999409532695387,7.56762057849685
0.738,1,0.999421342041479,7.58844747446141
0.74,1,0.99943291520065,7.60759200131333
0.742,1,0.999444256896637,7.623949984132
0.744,1,0.999455371758704,7.56150876970357
0.746,1,0.99946626432353,7.53891270376489
0.748,1,0.999476939037059,7.53979258652349
0.75,1,0.999487400256318,7.55310322406424
0.752,1,0.999497652251192,7.57172834921727
0.754,1,0.999507699206168,7.59134898277088
0.756,1,0.999517545222044,7.6095639518152
0.758,1,0.999527194317603,7.62523166199077
0.76,1,0.999536650431251,7.63799480886592
0.762,1,0.999545917422626,7.64794954327834
0.764,1,0.999554999074174,7.65542431295538
0.766,1,0.99956389909269,7.66083901201023
0.768,1,0.999572621110836,7.66462085273769
0.77,1,0.99958116868862,7.59145986771572
0.772,1,0.999589545314847,7.63589078248014
0.774,1,0.99959775440855,7.66293872642379
0.776,1,0.999605799320379,7.60234946476815
0.778,1,0.999613683333972,7.57671006235645
0.78,1,0.999621409667292,7.57223675983552
0.782,1,0.999628981473947,7.57949091728825
0.784,1,0.999636401844468,7.59228230959943
0.786,1,0.999643673807578,7.5310648299058
0.788,1,0.999650800331427,7.51212596721182
0.79,1,0.999657784324798,7.51759964992486
0.792,1,0.999664628638302,7.53555009967589
0.794,1,0.999671336065536,7.55838164009478
0.796,1,0.999677909344225,7.58156244105792
0.798,1,0.999684351157341,7.5269426999859
0.8,1,0.999690664134194,7.51192865123776
0.802,1,0.99969685085151,7.51951455581408
0.804,1,0.99970291383448,7.53840226841041
0.806,1,0.99970885555779,7.56145206838627
0.808,1,0.999714678446634,7.5844462082637
0.81,1,0.999720384877702,7.60514123901391
0.812,1,0.999725977180148,7.62256784557745
0.814,1,0.999731457636545,7.63653176062308
0.816,1,0.999736828483814,7.57157223526809
0.818,1,0.999742091914138,7.54664015811567
0.82,1,0.999747250075855,7.54551178864044
0.822,1,0.999752305074338,7.55718714465631
0.824,1,0.999757258972851,7.57453725557714
0.826,1,0.999762113793394,7.59320081165418
0.828,1,0.999766871517526,7.61072268983868
0.83,1,0.999771534087175,7.55020755694058
0.832,1,0.999776103405432,7.52975388070644
0.834,1,0.999780581337323,7.5326800453255
0.836,1,0.999784969710577,7.54778375919962
0.838,1,0.999789270316365,7.56788997958669
0.84,1,0.999793484910038,7.58867917888949
0.842,1,0.999797615211837,7.60778073721788
0.844,1,0.999801662907601,7.6240971813302
0.846,1,0.999805629649449,7.63731820796994
0.848,1,0.99980951705646,7.64758386599333
0.85,1,0.99981332671533,7.65526051395332
0.852,1,0.999817060181024,7.66079902271299
0.854,1,0.999820718977403,7.66465082672019
0.856,1,0.999824304597855,7.66722310613728
0.858,1,0.999827818505898,7.59316033957931
0.86,1,0.99983126213578,7.56124366846003
0.862,1,0.999834636893065,7.55494973936173
0.864,1,0.999837944155203,7.56293928220427
0.866,1,0.999841185272099,7.57775636979789
0.868,1,0.999844361566657,7.59475158027278
0.87,1,0.999847474335324,7.61123082622803
0.872,1,0.999850524848618,7.62580851868473
0.874,1,0.999853514351645,7.63793352442896
0.876,1,0.999856444064612,7.72325296222136
0.878,1,0.99985931518332,7.68778183040725
0.88,1,0.999862128879654,7.66710381357353
0.882,1,0.999864886302061,7.65635446266456
0.884,1,0.99986758857602,7.72765900550904
0.886,1,0.999870236804499,7.68428014139779
0.888,1,0.999872832068409,7.73543016816558
0.89,1,0.999875375427041,7.68053774429617
0.892,1,0.9998778679185,7.72591799294979
0.894,1,0.99988031056013,7.66888788341168
0.896,1,0.999882704348928,7.63857917555047
0.898,1,0.999885050261949,7.62550991891077
0.9,1,0.99988734925671,7.62292278306193
0.902,1,0.999889602271576,7.62618015227167
0.904,1,0.999891810226144,7.63223237686551
0.906,1,0.999893974021621,7.63917751390294
0.908,1,0.999896094541189,7.64591330266787
0.91,1,0.999898172650365,7.65187266926875
0.912,1,0.999900209197358,7.65682987439114
0.914,1,0.999902205013411,7.66076346109171
0.916,1,0.999904160913142,7.66376301541603
0.918,1,0.99990607769488,7.66596849078327
0.92,1,0.999907956140982,7.66753288411908
0.922,1,0.999909797018162,7.66860104707747
0.924,1,0.999911601077799,7.66929919189248
0.926,1,0.999913369056243,7.66973113543627
0.928,1,0.999915101675118,7.66997850684999
0.93,1,0.999916799641616,7.67010304809517
0.932,1,0.999918463648784,7.67014980341594
0.934,1,0.999920094375808,7.67015046798794
0.936,1,0.999921692488292,7.67012649095035
0.938,1,0.999923258638526,7.67009174121447
0.94,1,0.999924793465756,7.67005467703648
0.942,1,0.999926297596441,7.67002003686405
0.944,1,0.999927771644512,7.59429119036546
0.946,1,0.999929216211622,7.56137453931762
0.948,1,0.999930631887389,7.55453449511936
0.95,1,0.999932019249641,7.56227382723952
0.952,1,0.999933378864649,7.57702317790496
0.954,1,0.999934711287356,7.59405463355465
0.956,1,0.999936017061608,7.61062199166056
0.958,1,0.999937296720376,7.54960783822792
0.96,1,0.999938550785969,7.52894726943527
0.962,1,0.999939779770249,7.53184272634589
0.964,1,0.999940984174844,7.54701270665314
0.966,1,0.999942164491347,7.56723036075899
0.968,1,0.999943321201521,7.58814407933327
0.97,1,0.99994445477749,7.53166592703634
0.972,1,0.99994556568194,7.51519479219168
0.974,1,0.999946654368302,7.52168140962231
0.976,1,0.999947721280935,7.53976911211748
0.978,1,0.999948766855317,7.56225743714751
0.98,1,0.99994979151821,7.58487270661414
0.982,1,0.999950795687846,7.60532362641267
0.984,1,0.999951779774089,7.62260206981562
0.986,1,0.999952744178607,7.56078468740278
0.988,1,0.999953689295035,7.53859271859644
0.99,1,0.999954615509135,7.53971965100122
0.992,1,0.999955523198952,7.55316921617486
0.994,1,0.999956412734973,7.57186190568275
0.996,1,0.999957284480273,7.59150538368831
0.998,1,0.999958138790668,7.6097170974565
1,1,0.999958976014855,7.54966903934289
1.002,1,0.999959796494557,7.52951756131516
1.004,1,0.999960600564666,7.53262818463743
1.006,1,0.999961388553373,7.54783537206456
1.008,1,0.999962160782306,7.56799167153364
1.01,1,0.99996291756666,7.5887975368792
1.012,1,0.999963659215326,7.6078963002323
1.014,1,0.99996438603102,7.62419984842522
1.016,1,0.999965098310399,7.56170494832725
1.018,1,0.999965796344191,7.53906089463264
1.02,1,0.999966480417308,7.53990056401789
1.022,1,0.999967150808961,7.47748018478327
1.024,1,0.999967807792782,7.46318851728044
1.026,1,0.999968451636927,7.47597006070901
1.028,1,0.999969082604188,7.50192580601094
1.03,1,0.999969700952104,7.53234442976552
1.032,1,0.999970306933062,7.48644158660664
1.034,1,0.999970900794401,7.48007276913996
1.036,1,0.999971482778513,7.49541244155153
1.038,1,0.999972053122943,7.52081331911229
1.04,1,0.999972612060484,7.54907195936587
1.042,1,0.999973159819274,7.57606536945194
1.044,1,0.999973696622889,7.59972000417222
1.046,1,0.999974222690431,7.61925975372594
1.048,1,0.999974738236622,7.55897799430882
1.05,1,0.99997524347189,7.53778314752814
1.052,1,0.999975738602452,7.46382273852162
1.054,1,0.999976223830403,7.44472575497369
1.056,1,0.999976699353795,7.45676726047986
1.058,1,0.999977165366719,7.48422365104664
1.06,1,0.999977622059385,7.51718956557753
1.062,1,0.999978069618197,7.54983960453879
1.064,1,0.999978508225833,7.50339986832901
1.066,1,0.999978938061316,7.49507105913967
1.068,1,0.99997935930009,7.50788537371674
1.07,1,0.999979772114088,7.53070867776482
1.072,1,0.999980176671807,7.55661629892592
1.074,1,0.999980573138371,7.58161152714214
1.076,1,0.999980961675603,7.60365332875031
1.078,1,0.999981342442091,7.62194489700657
1.08,1,0.999981715593249,7.63643150028782
1.082,1,0.999982081281384,7.57176057249428
1.084,1,0.999982439655757,7.54696379012555
1.086,1,0.999982790862641,7.5458756198971
1.088,1,0.999983135045388,7.55753650182217
1.09,1,0.999983472344481,7.49914549717555
1.092,1,0.999983802897591,7.48486404931832
1.094,1,0.999984126839639,7.49551175269356
1.096,1,0.999984444302847,7.44270210912424
1.098,1,0.99998475541679,7.43696743438168
1.1,1,0.999985060308454,7.45689956364968
1.102,1,0.999985359102285,7.48855025091334
1.104,1,0.999985651920239,7.5233255854374
1.106,1,0.999985938881834,7.48063590552403
1.108,1,0.999986220104198,7.47655337455125
1.11,1,0.999986495702114,7.49345946665876
1.112,1,0.999986765788071,7.51988832476891
1.114,1,0.99998703047231,7.54878638716233
1.116,1,0.999987289862864,7.57614892796924
1.118,1,0.999987544065606,7.59999213975221
1.12,1,0.999987793184294,7.61960558165676
1.122,1,0.999988037320608,7.63502790151921
1.124,1,0.999988276574196,7.64669335389331
1.126,1,0.999988511042712,7.5795053576571
1.128,1,0.999988740821858,7.62830098883821
1.13,1,0.999988966005421,7.65842532306408
1.132,1,0.999989186685313,7.6756207942546
1.134,1,0.999989402951606,7.60852643192043
1.136,1,0.999989614892574,7.57880880667586
1.138,1,0.999989822594723,7.49625490210408
1.14,1,0.999990026142828,7.46937485998661
1.142,1,0.999990225619972,7.47483359661128
1.144,1,0.999990421107572,7.49699691724801
1.146,1,0.999990612685421,7.52587984647214
1.148,1,0.999990800431712,7.55549510307949
1.15,1,0.999990984423078,7.58257793483738
1.152,1,0.999991164734617,7.60563748559066
1.154,1,0.999991341439924,7.54857698111644
1.156,1,0.999991514611126,7.53012627649855
1.158,1,0.999991684318903,7.53408369035239
1.16,1,0.999991850632525,7.54959874176619
1.162,1,0.999992013619875,7.56974515958289
1.164,1,0.999992173347477,7.59037269360515
1.166,1,0.999992329880528,7.53352198961232
1.168,1,0.999992483282917,7.51666902068023
1.17,1,0.999992633617259,7.52280654007934
1.172,1,0.999992780944913,7.5405970543092
1.174,1,0.999992925326015,7.56284520115362
1.176,1,0.999993066819495,7.58527439537977
1.178,1,0.999993205483105,7.52988753534871
1.18,1,0.999993341373443,7.51417380798593
1.182,1,0.999993474545974,7.52116504928224
1.184,1,0.999993605055055,7.53957278467195
1.186,1,0.999993732953953,7.56225113098114
1.188,1,0.999993858294874,7.58496834396713
1.19,1,0.999993981128977,7.60546418197667
1.192,1,0.999994101506397,7.54705378623591
1.194,1,0.999994219476269,7.52803364026009
1.196,1,0.999994335086744,7.53189395756658
1.198,1,0.999994448385009,7.54757335415533
1.2,1,0.999994559417309,7.56800730010337
1.202,1,0.999994668228963,7.58895966667407
1.204,1,0.999994774864384,7.60812054428321
1.206,1,0.999994879367096,7.62443508037862
1.208,1,0.999994981779754,7.5619228226699
1.21,1,0.999995082144159,7.53924801039898
1.212,1,0.999995180501276,7.54005281143719
1.214,1,0.99999527689125,7.55329773153202
1.216,1,0.999995371353425,7.5718686184097
1.218,1,0.999995463926357,7.51574756991598
1.22,1,0.99999555464783,7.57673684271527
1.222,1,0.999995643554873,7.54275320042083
1.224,1,0.999995730683776,7.53718207897918
1.226,1,0.9999958160701,7.54731062742551
1.228,1,0.999995899748698,7.56481073924158
1.23,1,0.999995981753724,7.58451424588518
1.232,1,0.99999606211865,7.60344796512979
1.234,1,0.999996140876277,7.54440362565889
1.236,1,0.999996218058751,7.52530701531323
1.238,1,0.999996293697576,7.52939566819744
1.24,1,0.999996367823625,7.54544338673237
1.242,1,0.999996440467152,7.56628394475051
1.244,1,0.999996511657809,7.58762320904115
1.246,1,0.999996581424653,7.60712228721976
1.248,1,0.99999664979616,7.54801676137309
1.25,1,0.999996716800237,7.52853092367741
1.252,1,0.999996782464232,7.53209384989107
1.254,1,0.999996846814947,7.54759494618196
1.256,1,0.999996909878648,7.56793168969351
1.258,1,0.999996971681075,7.58883968946302
1.26,1,0.999997032247454,7.53228983387775
1.262,1,0.999997091602505,7.51571888903108
1.264,1,0.999997149770455,7.52210056054914
1.266,1,0.999997206775045,7.54009093636246
1.268,1,0.999997262639545,7.56249560311434
